4513,"[50.7355765333, 50.7355765333]","[-1.9909904167, -1.9909904167]"
4514,"[32.7513014167, 32.7513014167]","[-117.2061636167, -117.2061636167]"
4516,"[40.676626727, 40.676626727]","[-74.0134978294, -74.0134978294]"
4517,"[42.2983892119, 42.2983892119]","[-71.3948464394, -71.3948464394]"
4518,"[42.22450989, 42.22450989]","[-71.22381442, -71.22381442]"
4520,"[38.7420759451, 38.7420759451]","[-9.1382431984, -9.1382431984]"
4521,"[40.72919085, 40.72919085]","[-73.9887562333, -73.9887562333]"
4522,"[32.7840684, 32.7840684]","[-117.1713786, -117.1713786]"
4523,"[37.7761885333, 37.7761885333]","[-122.4084777, -122.4084777]"
4524,"[37.544436099, 37.544436099]","[-77.4456406704, -77.4456406704]"
4525,"[38.389345699, 38.389345699]","[-81.834081828, -81.834081828]"
4526,"[34.8508699505, 34.8508699505]","[-82.3998427391, -82.3998427391]"
4527,"[26.41498684, 26.41498684]","[-80.11753726, -80.11753726]"
4528,"[29.4959417148, 29.4959417148]","[-98.478140831, -98.478140831]"
4529,"[28.5928829, 28.5928829]","[-81.3719832667, -81.3719832667]"
4530,"[32.9567390833, 32.9567390833]","[-117.0463509667, -117.0463509667]"
4531,"[33.9945570333, 33.9945570333]","[-81.0366823167, -81.0366823167]"
4532,"[37.99047025, 37.99047025]","[-121.285188983, -121.285188983]"
4533,"[39.65294861, 39.65294861]","[-86.13657987, -86.13657987]"
4534,"[36.0848987512, 36.0848987512]","[-115.1490783691, -115.1490783691]"
4535,"[50.8226884667, 50.8226884667]","[-0.1460862167, -0.1460862167]"
4536,"[35.1164932251, 35.1164932251]","[-80.9595489502, -80.9595489502]"
4537,"[33.307496432, 33.307496432]","[-111.7167413235, -111.7167413235]"
4538,"[34.9673271, 34.9673271]","[-120.433880903, -120.433880903]"
4539,"[40.1348077149, 40.1348077149]","[-74.9612108836, -74.9612108836]"
4542,"[33.102984718, 33.102984718]","[-117.215648442, -117.215648442]"
4543,"[42.981900867, 42.981900867]","[-79.271264667, -79.271264667]"
4544,"[44.96775838, 44.96775838]","[-124.0180492401, -124.0180492401]"
4545,"[33.9775014, 33.9775014]","[-81.0197984167, -81.0197984167]"
4546,"[40.0417704, 40.0417704]","[-86.10561965, -86.10561965]"
4547,"[33.537095049, 33.537095049]","[-117.175707287, -117.175707287]"
4548,"[33.3807542667, 33.3807542667]","[-111.7565744167, -111.7565744167]"
4551,"[32.890806543, 32.890806543]","[-117.243516201, -117.243516201]"
4553,"[41.14295125, 41.14295125]","[-73.2569646833, -73.2569646833]"
4554,"[34.0185910167, 34.0185910167]","[-118.4843839667, -118.4843839667]"
4555,"[32.8977138806, 32.8977138806]","[-97.036678791, -97.036678791]"
4556,"[37.6551167356, 37.6551167356]","[-77.6185761622, -77.6185761622]"
4557,"[35.1709552667, 35.1709552667]","[-80.8486281, -80.8486281]"
4558,"[35.2259176, 35.2259176]","[-80.8420332667, -80.8420332667]"
4559,"[42.3843677753, 42.3843677753]","[-71.1194253168, -71.1194253168]"
4560,"[55.6842684667, 55.6842684667]","[12.5660204833, 12.5660204833]"
4561,"[42.4292060319, 42.4292060319]","[-71.0152924061, -71.0152924061]"
4562,"[36.0675559252, 36.0675559252]","[-94.1726589203, -94.1726589203]"
4564,"[33.6713541987, 33.6713541987]","[-117.6473522186, -117.6473522186]"
4565,"[43.6508331126, 43.6508331126]","[-79.3752937306, -79.3752937306]"
4566,"[39.452187733, 39.452187733]","[-74.647652282, -74.647652282]"
4567,"[35.5070571899, 35.5070571899]","[-82.5258331299, -82.5258331299]"
4568,"[33.0709892, 33.0709892]","[-117.2659056, -117.2659056]"
4569,"[42.3512030167, 42.3512030167]","[-71.0725642833, -71.0725642833]"
4570,"[50.8222824, 50.8222824]","[-0.1412611, -0.1412611]"
4571,"[32.8935277333, 32.8935277333]","[-97.2738718833, -97.2738718833]"
4572,"[40.7246609998, 40.7246609998]","[-73.9958113432, -73.9958113432]"
4573,"[43.6433426265, 43.6433426265]","[-79.3986546993, -79.3986546993]"
4574,"[40.7821951667, 40.7821951667]","[-89.6221055167, -89.6221055167]"
4575,"[45.5328038167, 45.5328038167]","[-73.48603195, -73.48603195]"
4576,"[25.7763779165, 25.7763779165]","[-80.170186758, -80.170186758]"
4578,"[40.4958522503, 40.4958522503]","[-80.25349617, -80.25349617]"
4579,"[38.4377070255, 38.4377070255]","[-122.7209645049, -122.7209645049]"
4580,"[36.1768427856, 36.1768427856]","[-115.1351094246, -115.1351094246]"
4584,"[45.5889060639, 45.5889060639]","[-122.5931739807, -122.5931739807]"
4585,"[41.9780286285, 41.9780286285]","[-87.9036712646, -87.9036712646]"
4586,"[30.3044579333, 30.3044579333]","[-81.6551342, -81.6551342]"
4587,"[34.8508699505, 34.8508699505]","[-82.3998427391, -82.3998427391]"
4589,"[51.512126, 51.512126]","[-0.123628, -0.123628]"
4590,"[36.12567335, 36.12567335]","[-115.16505867, -115.16505867]"
4591,"[44.3231066833, 44.3231066833]","[-78.3350012333, -78.3350012333]"
4592,"[51.4483238839, 51.4483238839]","[-2.5967461086, -2.5967461086]"
4593,"[40.7174563333, 40.7174563333]","[-73.9587593, -73.9587593]"
4594,"[36.1611968333, 36.1611968333]","[-115.3317681833, -115.3317681833]"
4595,"[40.6210660347, 40.6210660347]","[-74.0318401686, -74.0318401686]"
4596,"[38.98098364, 38.98098364]","[-77.0975598398, -77.0975598398]"
4597,"[32.9513166333, 32.9513166333]","[-117.2339503667, -117.2339503667]"
4598,"[39.1980847, 39.1980847]","[-76.7815394, -76.7815394]"
4599,"[40.688757521, 40.688757521]","[-73.988960981, -73.988960981]"
4600,"[40.7545452357, 40.7545452357]","[-73.9841913481, -73.9841913481]"
4602,"[42.0905477739, 42.0905477739]","[-72.6183629036, -72.6183629036]"
4603,"[48.8642629167, 48.8642629167]","[2.3607772667, 2.3607772667]"
4604,"[40.7207295998, 40.7207295998]","[-73.9938640594, -73.9938640594]"
4605,"[40.917483688, 40.917483688]","[-74.057647247, -74.057647247]"
4606,"[39.7484149518, 39.7484149518]","[-104.9961555004, -104.9961555004]"
4607,"[39.5010584593, 39.5010584593]","[-87.5595223904, -87.5595223904]"
4609,"[39.26960155, 39.26960155]","[-84.3343669667, -84.3343669667]"
4610,"[33.1352025833, 33.1352025833]","[-117.1893123167, -117.1893123167]"
4611,"[34.8518824658, 34.8518824658]","[-82.3991882801, -82.3991882801]"
4612,"[36.1310467083, 36.1310467083]","[-115.1509237289, -115.1509237289]"
4613,"[39.427083167, 39.427083167]","[-84.594939, -84.594939]"
4614,"[33.046675318, 33.046675318]","[-117.297934293, -117.297934293]"
4615,"[39.9817712642, 39.9817712642]","[-83.0111342669, -83.0111342669]"
4616,"[35.4938044833, 35.4938044833]","[-97.5144087167, -97.5144087167]"
4617,"[35.6540881897, 35.6540881897]","[-97.5484013557, -97.5484013557]"
4618,"[34.43915015, 34.43915015]","[-119.7291396167, -119.7291396167]"
4619,"[41.5003053967, 41.5003053967]","[-81.6946256161, -81.6946256161]"
4620,"[42.22543525, 42.22543525]","[-89.0295655167, -89.0295655167]"
4621,"[37.3940532605, 37.3940532605]","[-122.0761084557, -122.0761084557]"
4623,"[32.9476118, 32.9476118]","[-96.8139266833, -96.8139266833]"
4624,"[37.769586783, 37.769586783]","[-122.4327027798, -122.4327027798]"
4625,"[40.4697062, 40.4697062]","[-74.40869555, -74.40869555]"
4626,"[47.6162559667, 47.6162559667]","[-122.20139225, -122.20139225]"
4627,"[32.8937859667, 32.8937859667]","[-97.1242744, -97.1242744]"
4628,"[21.33064234, 21.33064234]","[-157.9198479, -157.9198479]"
4629,"[32.8367320412, 32.8367320412]","[-96.7518574277, -96.7518574277]"
4630,"[44.9467316695, 44.9467316695]","[-93.0972313179, -93.0972313179]"
4631,"[26.6154740707, 26.6154740707]","[-80.0437045097, -80.0437045097]"
4632,"[32.824702363, 32.824702363]","[-97.060369938, -97.060369938]"
4633,"[50.8255193514, 50.8255193514]","[-0.1390887994, -0.1390887994]"
4634,"[32.9495976167, 32.9495976167]","[-96.7835160833, -96.7835160833]"
4635,"[36.1434136, 36.1434136]","[-86.79440301, -86.79440301]"
4636,"[51.492807125, 51.492807125]","[-0.176953672, -0.176953672]"
4637,"[33.452579, 33.452579]","[-112.069156, -112.069156]"
4638,"[32.7537326979, 32.7537326979]","[-97.3445734282, -97.3445734282]"
4639,"[34.1596346167, 34.1596346167]","[-118.2836465667, -118.2836465667]"
4640,"[37.7599707667, 37.7599707667]","[-122.3978918333, -122.3978918333]"
4641,"[45.5355087245, 45.5355087245]","[-122.7006393671, -122.7006393671]"
4644,"[52.0759558284, 52.0759558284]","[4.3105005694, 4.3105005694]"
4645,"[37.780697925, 37.780697925]","[-122.3934962638, -122.3934962638]"
4646,"[40.024144567, 40.024144567]","[-83.07211835, -83.07211835]"
4647,"[33.9435379571, 33.9435379571]","[-118.4071683884, -118.4071683884]"
4648,"[32.9998232, 32.9998232]","[-97.22846485, -97.22846485]"
4649,"[40.75462734, 40.75462734]","[-73.99305737, -73.99305737]"
4650,"[54.62765866, 54.62765866]","[8.39794057, 8.39794057]"
4651,"[55.6990239039, 55.6990239039]","[12.5483662821, 12.5483662821]"
4652,"[29.7398402498, 29.7398402498]","[-95.4623916557, -95.4623916557]"
4653,"[32.9197005975, 32.9197005975]","[-97.0854091644, -97.0854091644]"
4655,"[36.1037054604, 36.1037054604]","[-115.1689926814, -115.1689926814]"
4657,"[33.0705731078, 33.0705731078]","[-96.7964546213, -96.7964546213]"
4658,"[33.1235221106, 33.1235221106]","[-96.7492611669, -96.7492611669]"
4659,"[39.9791754472, 39.9791754472]","[-75.2093338966, -75.2093338966]"
4660,"[38.9777154833, 38.9777154833]","[-76.7421256, -76.7421256]"
4661,"[41.8809622718, 41.8809622718]","[-87.6244321047, -87.6244321047]"
4662,"[38.8151015833, 38.8151015833]","[-9.1483760167, -9.1483760167]"
4663,"[33.8811496667, 33.8811496667]","[-84.4709253833, -84.4709253833]"
4664,"[43.6427059815, 43.6427059815]","[-79.3867564201, -79.3867564201]"
4665,"[25.7903769167, 25.7903769167]","[-80.1393571, -80.1393571]"
4666,"[40.6847060325, 40.6847060325]","[-74.2399406433, -74.2399406433]"
4667,"[32.9624334116, 32.9624334116]","[-96.7449724674, -96.7449724674]"
4668,"[52.0910412833, 52.0910412833]","[5.1108138667, 5.1108138667]"
4669,"[37.77822906, 37.77822906]","[-122.408651258, -122.408651258]"
4670,"[48.1476399167, 48.1476399167]","[11.5601645833, 11.5601645833]"
4671,"[52.3688884306, 52.3688884306]","[4.9374264479, 4.9374264479]"
4672,"[45.50399695, 45.50399695]","[-122.6721087167, -122.6721087167]"
4674,"[32.2243380547, 32.2243380547]","[-96.8856972456, -96.8856972456]"
4675,"[37.7850653829, 37.7850653829]","[-122.4050535014, -122.4050535014]"
4676,"[32.9347609167, 32.9347609167]","[-97.2390269167, -97.2390269167]"
4677,"[32.8974616458, 32.8974616458]","[-97.040348053, -97.040348053]"
4678,"[32.8989653833, 32.8989653833]","[-96.9580827333, -96.9580827333]"
4679,"[40.74620628, 40.74620628]","[-73.98397755, -73.98397755]"
4680,"[37.7881661722, 37.7881661722]","[-122.4062991142, -122.4062991142]"
4681,"[32.07898992, 32.07898992]","[-81.09376525, -81.09376525]"
4682,"[40.6883634838, 40.6883634838]","[-73.9883727339, -73.9883727339]"
4683,"[42.3007896803, 42.3007896803]","[-71.8007934093, -71.8007934093]"
4684,"[32.9184722833, 32.9184722833]","[-96.9591951333, -96.9591951333]"
4685,"[42.3212655667, 42.3212655667]","[-73.2600076167, -73.2600076167]"
4686,"[40.7688417607, 40.7688417607]","[-73.8621997833, -73.8621997833]"
4687,"[32.9443816305, 32.9443816305]","[-96.6999495139, -96.6999495139]"
4688,"[32.911002, 32.911002]","[-96.9579784833, -96.9579784833]"
4689,"[43.6633724, 43.6633724]","[-79.3499112667, -79.3499112667]"
4690,"[32.85192599, 32.85192599]","[-96.7683452368, -96.7683452368]"
4691,"[44.9120383727, 44.9120383727]","[-93.3189547062, -93.3189547062]"
4692,"[42.2788910167, 42.2788910167]","[-83.74604345, -83.74604345]"
4693,"[37.7141770694, 37.7141770694]","[-122.2108411789, -122.2108411789]"
4694,"[43.6570037906, 43.6570037906]","[-79.4043642231, -79.4043642231]"
4696,"[32.9253507283, 32.9253507283]","[-96.8027084702, -96.8027084702]"
4697,"[45.4265158721, 45.4265158721]","[-75.6940573309, -75.6940573309]"
4698,"[48.261199023, 48.261199023]","[16.360067395, 16.360067395]"
4699,"[33.0511824139, 33.0511824139]","[-96.7947864532, -96.7947864532]"
4700,"[37.7754091667, 37.7754091667]","[-122.2246003667, -122.2246003667]"
4701,"[50.8235358815, 50.8235358815]","[-0.1383268833, -0.1383268833]"
4702,"[30.2758484764, 30.2758484764]","[-97.7399218082, -97.7399218082]"
4703,"[32.9208594, 32.9208594]","[-96.9951661, -96.9951661]"
4704,"[31.8033256942, 31.8033256942]","[-97.0994210243, -97.0994210243]"
4705,"[32.9388253194, 32.9388253194]","[-97.1041309834, -97.1041309834]"
4706,"[32.7831344379, 32.7831344379]","[-96.7977046967, -96.7977046967]"
4709,"[33.0652858393, 33.0652858393]","[-97.0801101405, -97.0801101405]"
4710,"[32.8631973167, 32.8631973167]","[-97.0583510333, -97.0583510333]"
4712,"[32.9344304141, 32.9344304141]","[-97.2356586069, -97.2356586069]"
4713,"[40.02534925, 40.02534925]","[-105.281048, -105.281048]"
4714,"[34.1553568833, 34.1553568833]","[-118.345594, -118.345594]"
4715,"[52.0671479003, 52.0671479003]","[4.3244290352, 4.3244290352]"
4716,"[37.4390848, 37.4390848]","[-122.15890815, -122.15890815]"
4717,"[32.968719731, 32.968719731]","[-96.716246219, -96.716246219]"
4719,"[53.3411366387, 53.3411366387]","[-6.2627153139, -6.2627153139]"
4720,"[40.75694489, 40.75694489]","[-73.99278599, -73.99278599]"
4721,"[49.2833080073, 49.2833080073]","[-123.1067520332, -123.1067520332]"
4723,"[32.7943232333, 32.7943232333]","[-96.8003478833, -96.8003478833]"
4724,"[32.79405895, 32.79405895]","[-96.8026065667, -96.8026065667]"
4725,"[51.9387893, 51.9387893]","[4.69451285, 4.69451285]"
4726,"[30.2758484764, 30.2758484764]","[-97.7427273989, -97.7427273989]"
4727,"[52.3497593402, 52.3497593402]","[4.9109315872, 4.9109315872]"
4728,"[44.9736056833, 44.9736056833]","[-93.3084789, -93.3084789]"
4729,"[37.779384842, 37.779384842]","[-122.3902984319, -122.3902984319]"
4730,"[33.7870212699, 33.7870212699]","[-84.3883037567, -84.3883037567]"
4731,"[33.44841903, 33.44841903]","[-112.07514286, -112.07514286]"
4734,"[38.3253210299, 38.3253210299]","[-75.0886774063, -75.0886774063]"
4735,"[33.0513262975, 33.0513262975]","[-96.8290007114, -96.8290007114]"
4736,"[32.7207586167, 32.7207586167]","[-97.1444341333, -97.1444341333]"
4737,"[53.4851217669, 53.4851217669]","[-2.2412002087, -2.2412002087]"
4738,"[37.393623136, 37.393623136]","[-122.076809929, -122.076809929]"
4739,"[50.8270150147, 50.8270150147]","[-0.1364121539, -0.1364121539]"
4740,"[37.4500914333, 37.4500914333]","[-122.1658578667, -122.1658578667]"
4741,"[32.8443148833, 32.8443148833]","[-96.99182435, -96.99182435]"
4742,"[39.9172412364, 39.9172412364]","[-75.1418817043, -75.1418817043]"
4743,"[32.98256999, 32.98256999]","[-97.160290039, -97.160290039]"
4744,"[40.7175063933, 40.7175063933]","[-74.0105819821, -74.0105819821]"
4746,"[33.2124883333, 33.2124883333]","[-97.1268158167, -97.1268158167]"
4747,"[32.8974616458, 32.8974616458]","[-97.040348053, -97.040348053]"
4748,"[21.2932530185, 21.2932530185]","[-157.8231739998, -157.8231739998]"
4749,"[42.1529339724, 42.1529339724]","[-87.8893377989, -87.8893377989]"
4750,"[32.7136713004, 32.7136713004]","[-117.1627092361, -117.1627092361]"
4751,"[49.2750916286, 49.2750916286]","[-123.1211635345, -123.1211635345]"
4752,"[33.746254613, 33.746254613]","[-117.8696200949, -117.8696200949]"
4753,"[39.8029786348, 39.8029786348]","[-89.6481853724, -89.6481853724]"
4754,"[32.7318769977, 32.7318769977]","[-117.2019767761, -117.2019767761]"
4755,"[40.61805135, 40.61805135]","[-73.729006, -73.729006]"
4756,"[30.26780605, 30.26780605]","[-97.74154185, -97.74154185]"
4757,"[33.6844118667, 33.6844118667]","[-117.1752085167, -117.1752085167]"
4758,"[33.8077682607, 33.8077682607]","[-117.9225468636, -117.9225468636]"
4759,"[51.48240695, 51.48240695]","[-0.00483575, -0.00483575]"
4760,"[28.5982769333, 28.5982769333]","[-81.3282857, -81.3282857]"
4761,"[29.88614425, 29.88614425]","[-95.0635003, -95.0635003]"
4764,"[30.2945530333, 30.2945530333]","[-97.78488635, -97.78488635]"
4765,"[33.6956067667, 33.6956067667]","[-117.8904913167, -117.8904913167]"
4766,"[39.7275563772, 39.7275563772]","[-75.6485326719, -75.6485326719]"
4767,"[42.4039470065, 42.4039470065]","[-71.1403182149, -71.1403182149]"
4769,"[33.6579107755, 33.6579107755]","[-118.0023125708, -118.0023125708]"
4770,"[55.9467774, 55.9467774]","[13.885086633, 13.885086633]"
4771,"[40.7958081951, 40.7958081951]","[-74.3157022083, -74.3157022083]"
4772,"[52.4342328, 52.4342328]","[0.6631118833, 0.6631118833]"
4773,"[49.1543213, 49.1543213]","[-122.668763767, -122.668763767]"
4774,"[37.7948556438, 37.7948556438]","[-122.3957473039, -122.3957473039]"
4775,"[37.8703817074, 37.8703817074]","[-122.2668671608, -122.2668671608]"
4776,"[51.5873564136, 51.5873564136]","[-0.1651918888, -0.1651918888]"
4777,"[35.9516438167, 35.9516438167]","[-86.8134585667, -86.8134585667]"
4779,"[38.58389435, 38.58389435]","[-121.5003800167, -121.5003800167]"
4780,"[32.7770125833, 32.7770125833]","[-96.75970315, -96.75970315]"
4781,"[32.79411435, 32.79411435]","[-96.80152415, -96.80152415]"
4782,"[42.3779877697, 42.3779877697]","[-71.1561535692, -71.1561535692]"
4783,"[21.2842659611, 21.2842659611]","[-157.7067768574, -157.7067768574]"
4784,"[30.263574133, 30.263574133]","[-97.730975217, -97.730975217]"
4785,"[51.5359387831, 51.5359387831]","[-0.110861063, -0.110861063]"
4786,"[41.8787000494, 41.8787000494]","[-87.6396560669, -87.6396560669]"
4787,"[33.0250800307, 33.0250800307]","[-80.1649843317, -80.1649843317]"
4788,"[30.2699702, 30.2699702]","[-97.74914045, -97.74914045]"
4790,"[51.5148894856, 51.5148894856]","[-0.1249989504, -0.1249989504]"
4791,"[37.7850628657, 37.7850628657]","[-122.4298703671, -122.4298703671]"
4792,"[30.27765235, 30.27765235]","[-97.7514181667, -97.7514181667]"
4793,"[42.5525270479, 42.5525270479]","[-70.9400725365, -70.9400725365]"
4794,"[30.2636821076, 30.2636821076]","[-97.7858197689, -97.7858197689]"
4795,"[36.1319912274, 36.1319912274]","[-95.9658658504, -95.9658658504]"
4796,"[49.2820071825, 49.2820071825]","[-123.1064039469, -123.1064039469]"
4797,"[32.8380989242, 32.8380989242]","[-96.7753833532, -96.7753833532]"
4798,"[39.35619135, 39.35619135]","[-76.6457698333, -76.6457698333]"
4799,"[32.7515678196, 32.7515678196]","[-97.0830059052, -97.0830059052]"
4800,"[33.6798079819, 33.6798079819]","[-117.889761477, -117.889761477]"
4801,"[37.7983203833, 37.7983203833]","[-122.4470623333, -122.4470623333]"
4802,"[52.4750918047, 52.4750918047]","[-1.8838895393, -1.8838895393]"
4803,"[40.0193019592, 40.0193019592]","[-105.2724686265, -105.2724686265]"
4804,"[35.5250140833, 35.5250140833]","[-97.5355271667, -97.5355271667]"
4805,"[32.9789828948, 32.9789828948]","[-117.0824179355, -117.0824179355]"
4806,"[32.7770737, 32.7770737]","[-96.7594375833, -96.7594375833]"
4807,"[35.21955162, 35.21955162]","[-97.44387865, -97.44387865]"
4808,"[47.9947825658, 47.9947825658]","[7.8465342522, 7.8465342522]"
4809,"[34.149152833, 34.149152833]","[-118.440229433, -118.440229433]"
4810,"[32.4425938667, 32.4425938667]","[-99.7283723667, -99.7283723667]"
4811,"[42.442482186, 42.442482186]","[-83.046024473, -83.046024473]"
4813,"[30.255937882, 30.255937882]","[-97.76325346, -97.76325346]"
4814,"[40.7350832833, 40.7350832833]","[-73.8742689833, -73.8742689833]"
4815,"[37.7953388902, 37.7953388902]","[-122.3937249184, -122.3937249184]"
4816,"[44.96771035, 44.96771035]","[-124.016804433, -124.016804433]"
4817,"[40.76984695, 40.76984695]","[-73.9867910667, -73.9867910667]"
4819,"[47.5581602333, 47.5581602333]","[-122.2855058333, -122.2855058333]"
4820,"[40.2270618447, 40.2270618447]","[-74.9167397618, -74.9167397618]"
4821,"[30.3208116415, 30.3208116415]","[-97.7097469306, -97.7097469306]"
4822,"[51.4941659, 51.4941659]","[-0.1825329, -0.1825329]"
4823,"[48.5740885167, 48.5740885167]","[-123.36782735, -123.36782735]"
4824,"[37.7833416, 37.7833416]","[-122.39075, -122.39075]"
4825,"[39.0618531333, 39.0618531333]","[-77.1592677, -77.1592677]"
4826,"[30.27431075, 30.27431075]","[-97.69782685, -97.69782685]"
4828,"[37.81238255, 37.81238255]","[-122.2695882, -122.2695882]"
4829,"[37.6871001591, 37.6871001591]","[-121.8915960696, -121.8915960696]"
4830,"[38.9880820333, 38.9880820333]","[-77.0979335167, -77.0979335167]"
4831,"[39.7151094675, 39.7151094675]","[-104.9817198515, -104.9817198515]"
4832,"[41.3750528, 41.3750528]","[-71.4886173333, -71.4886173333]"
4833,"[42.3630639667, 42.3630639667]","[-71.1651650667, -71.1651650667]"
4835,"[39.734475, 39.734475]","[-84.203792, -84.203792]"
4836,"[40.679531267, 40.679531267]","[-73.968345217, -73.968345217]"
4837,"[33.9790276333, 33.9790276333]","[-84.4612414833, -84.4612414833]"
4838,"[40.8206377873, 40.8206377873]","[-73.9485454559, -73.9485454559]"
4839,"[37.3517868833, 37.3517868833]","[-122.0136803, -122.0136803]"
4840,"[32.8159002167, 32.8159002167]","[-96.7703469, -96.7703469]"
4841,"[39.9934207333, 39.9934207333]","[-85.9319972333, -85.9319972333]"
4843,"[45.5004919167, 45.5004919167]","[-122.9188178667, -122.9188178667]"
4844,"[32.7855312667, 32.7855312667]","[-96.80862665, -96.80862665]"
4847,"[32.7070090903, 32.7070090903]","[-117.157087326, -117.157087326]"
4848,"[40.7289661651, 40.7289661651]","[-73.9871478081, -73.9871478081]"
4849,"[51.5009290247, 51.5009290247]","[-0.1774764061, -0.1774764061]"
4850,"[40.6710988666, 40.6710988666]","[-73.9847144934, -73.9847144934]"
4851,"[33.4842574596, 33.4842574596]","[-112.0735555887, -112.0735555887]"
4852,"[32.941051578, 32.941051578]","[-96.8377876282, -96.8377876282]"
4853,"[55.6047962436, 55.6047962436]","[13.0048135648, 13.0048135648]"
4854,"[41.8925249022, 41.8925249022]","[-87.6286786213, -87.6286786213]"
4855,"[37.5447462333, 37.5447462333]","[-122.3025357333, -122.3025357333]"
4857,"[33.8494051, 33.8494051]","[-118.3780025, -118.3780025]"
4858,"[55.7452287, 55.7452287]","[13.1476052167, 13.1476052167]"
4859,"[47.4432239801, 47.4432239801]","[-122.3014705375, -122.3014705375]"
4860,"[33.735595, 33.735595]","[-117.9913, -117.9913]"
4861,"[53.4851704, 53.4851704]","[-2.2376256833, -2.2376256833]"
4864,"[39.7350957061, 39.7350957061]","[-104.9932157993, -104.9932157993]"
4865,"[32.9228072174, 32.9228072174]","[-96.7758230837, -96.7758230837]"
4867,"[32.7954203167, 32.7954203167]","[-96.7397170667, -96.7397170667]"
4868,"[52.27971395, 52.27971395]","[5.15773805, 5.15773805]"
4869,"[40.3002886, 40.3002886]","[-105.08817205, -105.08817205]"
4870,"[32.8686390803, 32.8686390803]","[-96.7736721039, -96.7736721039]"
4871,"[37.8052425333, 37.8052425333]","[-122.4338936667, -122.4338936667]"
4872,"[33.57494105, 33.57494105]","[-117.7254894167, -117.7254894167]"
4873,"[40.7377707635, 40.7377707635]","[-73.9878880978, -73.9878880978]"
4874,"[47.6500186667, 47.6500186667]","[-122.3516899, -122.3516899]"
4875,"[39.70909795, 39.70909795]","[-105.0763858833, -105.0763858833]"
4876,"[50.7224453484, 50.7224453484]","[-3.5281143637, -3.5281143637]"
4877,"[37.7525708333, 37.7525708333]","[-122.4142331333, -122.4142331333]"
4878,"[37.789453943, 37.789453943]","[-122.403885036, -122.403885036]"
4879,"[47.6250395667, 47.6250395667]","[-122.3204576667, -122.3204576667]"
4880,"[41.8608038427, 41.8608038427]","[-87.9840517044, -87.9840517044]"
4881,"[46.3492086136, 46.3492086136]","[-124.0548598766, -124.0548598766]"
4882,"[42.3475170667, 42.3475170667]","[-88.2818974333, -88.2818974333]"
4883,"[32.804289917, 32.804289917]","[-117.1541255, -117.1541255]"
4884,"[51.5089677667, 51.5089677667]","[-0.1953300667, -0.1953300667]"
4885,"[45.52395755, 45.52395755]","[-122.6927486, -122.6927486]"
4886,"[36.1045608876, 36.1045608876]","[-95.9136486053, -95.9136486053]"
4888,"[32.8953986977, 32.8953986977]","[-96.9752347469, -96.9752347469]"
4889,"[52.5447866465, 52.5447866465]","[13.3988211702, 13.3988211702]"
4890,"[33.9435379571, 33.9435379571]","[-118.4071683884, -118.4071683884]"
4891,"[40.4546243, 40.4546243]","[-79.9455915, -79.9455915]"
4892,"[40.762811561, 40.762811561]","[-73.9928921514, -73.9928921514]"
4893,"[39.2933914, 39.2933914]","[-94.7124575167, -94.7124575167]"
4894,"[51.5255165333, 51.5255165333]","[-0.0875495889, -0.0875495889]"
4895,"[32.9344304141, 32.9344304141]","[-97.2356586069, -97.2356586069]"
4896,"[35.8755937108, 35.8755937108]","[-78.7916064262, -78.7916064262]"
4897,"[1.2976490588, 1.2976490588]","[103.8832747936, 103.8832747936]"
4898,"[41.7007942614, 41.7007942614]","[-86.3132286072, -86.3132286072]"
4899,"[51.1569542702, 51.1569542702]","[-0.1756095886, -0.1756095886]"
4900,"[51.4718040008, 51.4718040008]","[-0.4568425109, -0.4568425109]"
4901,"[21.2766380277, 21.2766380277]","[-157.8278034925, -157.8278034925]"
4902,"[40.7720431255, 40.7720431255]","[-73.9750671387, -73.9750671387]"
4903,"[45.5230556045, 45.5230556045]","[-122.6812309027, -122.6812309027]"
4904,"[30.2707337816, 30.2707337816]","[-97.7537029982, -97.7537029982]"
4905,"[30.3646922438, 30.3646922438]","[-98.0710673332, -98.0710673332]"
4906,"[37.8018400833, 37.8018400833]","[-122.274761, -122.274761]"
4907,"[28.3713466601, 28.3713466601]","[-81.5157651901, -81.5157651901]"
4908,"[34.1532485667, 34.1532485667]","[-118.8264104167, -118.8264104167]"
4911,"[37.425864042, 37.425864042]","[-122.138636652, -122.138636652]"
4912,"[47.5959169, 47.5959169]","[-122.3139218667, -122.3139218667]"
4913,"[40.2241810667, 40.2241810667]","[-75.1370469833, -75.1370469833]"
4914,"[34.205137584, 34.205137584]","[-118.227015992, -118.227015992]"
4915,"[34.06038981, 34.06038981]","[-118.44632554, -118.44632554]"
4916,"[38.799400062, 38.799400062]","[-77.1293127537, -77.1293127537]"
4917,"[28.0615282319, 28.0615282319]","[-82.7062966415, -82.7062966415]"
4918,"[40.7134055667, 40.7134055667]","[-73.9624394, -73.9624394]"
4919,"[33.5237635833, 33.5237635833]","[-117.1507493167, -117.1507493167]"
4920,"[40.7167125832, 40.7167125832]","[-74.0061163902, -74.0061163902]"
4921,"[30.32833218, 30.32833218]","[-81.65929764, -81.65929764]"
4922,"[47.69620265, 47.69620265]","[-122.2907870333, -122.2907870333]"
4923,"[37.731268215, 37.731268215]","[-88.962202636, -88.962202636]"
